Year,Transect_no,Control,Date,Birds_present,Part_of_transect,Dostance_cat,No_singing_males
2024,TBB76,2,7/06/2024,no,2,,0
2024,TBB76,2,7/06/2024,no,3,,0
2024,TBB76,2,7/06/2024,no,4,,0
2024,TBB76,2,7/06/2024,no,5,,0
2024,TBB77,1,7/06/2024,yes,1,3,1
2024,TBB77,1,7/06/2024,yes,2,2,1
2024,TBB77,1,7/06/2024,no,3,,0
2024,TBB77,1,7/06/2024,no,4,,0
2024,TBB77,1,7/06/2024,no,5,,0
2024,TBB77,2,8/06/2024,no,1,,0
2024,TBB77,2,8/06/2024,yes,2,1,1
2024,TBB77,2,8/06/2024,no,3,,0
2024,TBB77,2,8/06/2024,no,4,,0
2024,TBB77,2,8/06/2024,no,5,,0
2024,TBB78,1,24/05/2024,no,1,,0
2024,TBB78,1,24/05/2024,no,2,,0
2024,TBB78,1,24/05/2024,no,3,,0
2024,TBB78,1,24/05/2024,no,4,,0
2024,TBB78,1,24/05/2024,no,5,,0
2024,TBB79,1,21/05/2024,no,1,,0
2024,TBB79,1,21/05/2024,no,2,,0
2024,TBB79,1,21/05/2024,no,3,,0
2024,TBB79,1,21/05/2024,no,4,,0
2024,TBB79,1,21/05/2024,no,5,,0
2024,TBB80,1,24/05/2024,no,1,,0
2024,TBB80,1,24/05/2024,no,2,,0
2024,TBB80,1,24/05/2024,no,3,,0
2024,TBB80,1,24/05/2024,no,4,,0
2024,TBB80,1,24/05/2024,no,5,,0
2024,TBB80,2,26/05/2024,no,1,,0
2024,TBB80,2,26/05/2024,no,2,,0
2024,TBB80,2,26/05/2024,no,3,,0
2024,TBB80,2,26/05/2024,no,4,,0
2024,TBB80,2,26/05/2024,no,5,,0
2025,TBB01,1,23/05/2025,yes,1,1,1
2025,TBB01,1,23/05/2025,yes,1,2,1
2025,TBB01,1,23/05/2025,yes,1,3,2
2025,TBB01,1,23/05/2025,no,2,,0
2025,TBB01,1,23/05/2025,yes,3,2,2
2025,TBB01,1,23/05/2025,yes,3,3,2
2025,TBB01,1,23/05/2025,yes,4,1,1
2025,TBB01,1,23/05/2025,yes,4,3,1
2025,TBB01,1,23/05/2025,no,5,,0
2025,TBB01,2,28/05/2025,yes,1,2,2
2025,TBB01,2,28/05/2025,yes,1,3,2
2025,TBB01,2,28/05/2025,yes,2,3,2
2025,TBB01,2,28/05/2025,yes,3,2,1
2025,TBB01,2,28/05/2025,yes,3,3,2
2025,TBB01,2,28/05/2025,yes,4,3,2
2025,TBB01,2,28/05/2025,yes,5,2,1
2025,TBB01,2,28/05/2025,yes,5,3,1
2025,TBB02,1,9/06/2025,no,1,,0
2025,TBB02,1,9/06/2025,no,2,,0
2025,TBB02,1,9/06/2025,yes,3,2,1
2025,TBB02,1,9/06/2025,no,4,,0
2025,TBB02,1,9/06/2025,no,5,,0
2025,TBB02,2,17/06/2025,yes,1,2,1
2025,TBB02,2,17/06/2025,yes,2,3,1
2025,TBB02,2,17/06/2025,no,3,,0
2025,TBB02,2,17/06/2025,no,4,,0
2025,TBB02,2,17/06/2025,no,5,,0
2025,TBB03,1,28/05/2025,no,1,,0
2025,TBB03,1,28/05/2025,yes,2,2,1
2025,TBB03,1,28/05/2025,no,3,,0
2025,TBB03,1,28/05/2025,yes,4,2,1
2025,TBB03,1,28/05/2025,yes,5,2,2
2025,TBB03,2,3/06/2025,no,1,,0
2025,TBB03,2,3/06/2025,yes,2,1,1
2025,TBB03,2,3/06/2025,yes,2,2,1
2025,TBB03,2,3/06/2025,yes,3,2,1
2025,TBB03,2,3/06/2025,yes,4,2,1
2025,TBB03,2,3/06/2025,yes,5,1,2
2025,TBB03,2,3/06/2025,yes,5,2,1
2025,TBB04,1,22/05/2025,no,1,,0
2025,TBB04,1,22/05/2025,no,2,,0
2025,TBB04,1,22/05/2025,yes,3,3,1
2025,TBB04,1,22/05/2025,no,4,,0
2025,TBB04,1,22/05/2025,no,5,,0
2025,TBB04,2,13/06/2025,no,1,,0
2025,TBB04,2,13/06/2025,yes,2,2,1
2025,TBB04,2,13/06/2025,no,3,,0
2025,TBB04,2,13/06/2025,no,4,,0
2025,TBB04,2,13/06/2025,no,5,,0
2025,TBB05,1,10/06/2025,no,1,,0
2025,TBB05,1,10/06/2025,no,2,,0
2025,TBB05,1,10/06/2025,no,3,,0
2025,TBB05,1,10/06/2025,no,4,,0
2025,TBB05,1,10/06/2025,no,5,,0
2025,TBB05,2,15/06/2025,no,1,,0
2025,TBB05,2,15/06/2025,no,2,,0
2025,TBB05,2,15/06/2025,no,3,,0
2025,TBB05,2,15/06/2025,no,4,,0
2025,TBB05,2,15/06/2025,no,5,,0
2025,TBB06,1,31/05/2025,yes,1,1,1
2025,TBB06,1,31/05/2025,yes,1,2,2
2025,TBB06,1,31/05/2025,yes,2,1,1
2025,TBB06,1,31/05/2025,yes,2,2,1
2025,TBB06,1,31/05/2025,no,3,,0
2025,TBB06,1,31/05/2025,no,4,,0
2025,TBB06,1,31/05/2025,no,5,,0
2025,TBB06,2,17/06/2025,yes,1,2,1
2025,TBB06,2,17/06/2025,yes,1,3,1
2025,TBB06,2,17/06/2025,no,2,,0
2025,TBB06,2,17/06/2025,no,3,,0
2025,TBB06,2,17/06/2025,no,4,,0
2025,TBB06,2,17/06/2025,no,5,,0
2025,TBB07,1,9/06/2025,yes,1,1,1
2025,TBB07,1,9/06/2025,yes,1,2,1
2025,TBB07,1,9/06/2025,yes,2,3,1
2025,TBB07,1,9/06/2025,no,3,,0
2025,TBB07,1,9/06/2025,yes,4,2,1
2025,TBB07,1,9/06/2025,no,5,,0
2025,TBB07,2,14/06/2025,yes,1,2,1
2025,TBB07,2,14/06/2025,yes,1,3,1
2025,TBB07,2,14/06/2025,no,2,,0
2025,TBB07,2,14/06/2025,no,3,,0
2025,TBB07,2,14/06/2025,no,4,,0
2025,TBB07,2,14/06/2025,no,5,,0
2025,TBB08,1,22/05/2025,no,1,,0
2025,TBB08,1,22/05/2025,no,2,,0
2025,TBB08,1,22/05/2025,no,3,,0
2025,TBB08,1,22/05/2025,yes,4,3,1
2025,TBB08,1,22/05/2025,yes,5,3,1
2025,TBB08,2,13/06/2025,no,1,,0
2025,TBB08,2,13/06/2025,no,2,,0
2025,TBB08,2,13/06/2025,no,3,,0
2025,TBB08,2,13/06/2025,yes,4,3,1
2025,TBB08,2,13/06/2025,no,5,,0
2025,TBB09,1,10/06/2025,no,1,,0
2025,TBB09,1,10/06/2025,no,2,,0
2025,TBB09,1,10/06/2025,no,3,,0
2025,TBB09,1,10/06/2025,no,4,,0
2025,TBB09,1,10/06/2025,no,5,,0
2025,TBB09,2,14/06/2025,no,1,,0
2025,TBB09,2,14/06/2025,no,2,,0
2025,TBB09,2,14/06/2025,no,3,,0
2025,TBB09,2,14/06/2025,yes,4,3,1
2025,TBB09,2,14/06/2025,no,5,,0
2025,TBB10,1,6/06/2025,yes,1,1,1
2025,TBB10,1,6/06/2025,yes,1,3,2
2025,TBB10,1,6/06/2025,yes,2,2,1
2025,TBB10,1,6/06/2025,yes,2,3,1
2025,TBB10,1,6/06/2025,yes,3,1,1
2025,TBB10,1,6/06/2025,yes,4,1,1
2025,TBB10,1,6/06/2025,yes,4,2,2
2025,TBB10,1,6/06/2025,yes,4,3,3
2025,TBB10,1,6/06/2025,yes,5,1,1
2025,TBB10,1,6/06/2025,yes,5,2,2
2025,TBB10,1,6/06/2025,yes,5,3,2
2025,TBB10,2,14/06/2025,yes,1,2,2
2025,TBB10,2,14/06/2025,yes,1,3,2
2025,TBB10,2,14/06/2025,yes,2,1,1
2025,TBB10,2,14/06/2025,yes,2,2,1
2025,TBB10,2,14/06/2025,yes,3,1,1
2025,TBB10,2,14/06/2025,yes,3,2,2
2025,TBB10,2,14/06/2025,yes,3,3,2
2025,TBB10,2,14/06/2025,yes,4,2,3
2025,TBB10,2,14/06/2025,yes,4,3,2
2025,TBB10,2,14/06/2025,yes,5,1,1
2025,TBB10,2,14/06/2025,yes,5,2,1
2025,TBB10,2,14/06/2025,yes,5,3,2
2025,TBB11,1,9/06/2025,no,1,,0
2025,TBB11,1,9/06/2025,no,2,,0
2025,TBB11,1,9/06/2025,no,3,,0
2025,TBB11,1,9/06/2025,no,4,,0
2025,TBB11,1,9/06/2025,no,5,,0
2025,TBB11,2,15/06/2025,no,1,,0
2025,TBB11,2,15/06/2025,no,2,,0
2025,TBB11,2,15/06/2025,no,3,,0
2025,TBB11,2,15/06/2025,no,4,,0
2025,TBB11,2,15/06/2025,no,5,,0
2025,TBB12,1,6/06/2025,yes,1,3,1
2025,TBB12,1,6/06/2025,yes,2,2,1
2025,TBB12,1,6/06/2025,yes,3,3,1
2025,TBB12,1,6/06/2025,no,4,,0
2025,TBB12,1,6/06/2025,no,5,,0
2025,TBB12,2,14/06/2025,yes,1,1,1
2025,TBB12,2,14/06/2025,yes,1,3,1
2025,TBB12,2,14/06/2025,yes,2,2,1
2025,TBB12,2,14/06/2025,yes,2,3,1
2025,TBB12,2,14/06/2025,yes,3,1,1
2025,TBB12,2,14/06/2025,no,4,,0
2025,TBB12,2,14/06/2025,no,5,,0
2025,TBB13,1,5/06/2025,yes,1,3,1
2025,TBB13,1,5/06/2025,yes,2,3,1
2025,TBB13,1,5/06/2025,no,3,,0
2025,TBB13,1,5/06/2025,no,4,,0
2025,TBB13,1,5/06/2025,yes,5,2,1
2025,TBB13,1,5/06/2025,yes,5,3,1
2025,TBB13,2,10/06/2025,yes,1,3,1
2025,TBB13,2,10/06/2025,no,2,,0
2025,TBB13,2,10/06/2025,no,3,,0
2025,TBB13,2,10/06/2025,no,4,,0
2025,TBB13,2,10/06/2025,yes,5,2,2
2025,TBB14,1,30/05/2025,yes,1,2,2
2025,TBB14,1,30/05/2025,yes,1,3,2
2025,TBB14,1,30/05/2025,yes,2,3,3
2025,TBB14,1,30/05/2025,yes,3,3,3
2025,TBB14,1,30/05/2025,yes,4,1,1
2025,TBB14,1,30/05/2025,yes,4,2,3
2025,TBB14,1,30/05/2025,yes,4,3,3
2025,TBB14,1,30/05/2025,yes,5,1,1
2025,TBB14,1,30/05/2025,yes,5,3,2
2025,TBB14,2,10/06/2025,yes,1,2,1
2025,TBB14,2,10/06/2025,yes,1,3,1
2025,TBB14,2,10/06/2025,yes,2,3,2
2025,TBB14,2,10/06/2025,yes,3,2,1
2025,TBB14,2,10/06/2025,yes,3,3,3
2025,TBB14,2,10/06/2025,yes,4,1,1
2025,TBB14,2,10/06/2025,yes,4,2,3
2025,TBB14,2,10/06/2025,yes,5,1,1
2025,TBB14,2,10/06/2025,yes,5,2,1
2025,TBB14,2,10/06/2025,yes,5,3,1
2025,TBB15,1,21/05/2025,no,1,,0
2025,TBB15,1,21/05/2025,no,2,,0
2025,TBB15,1,21/05/2025,no,3,,0
2025,TBB15,1,21/05/2025,no,4,,0
2025,TBB15,1,21/05/2025,no,5,,0
2025,TBB15,2,22/05/2025,no,1,,0
2025,TBB15,2,22/05/2025,no,2,,0
2025,TBB15,2,22/05/2025,no,3,,0
2025,TBB15,2,22/05/2025,no,4,,0
2025,TBB15,2,22/05/2025,no,5,,0
2025,TBB16,1,23/05/2025,yes,1,2,1
2025,TBB16,1,23/05/2025,no,2,,0
2025,TBB16,1,23/05/2025,yes,3,2,1
2025,TBB16,1,23/05/2025,yes,4,1,1
2025,TBB16,1,23/05/2025,yes,5,2,1
2025,TBB16,1,23/05/2025,yes,5,3,1
2025,TBB16,2,4/06/2025,yes,1,1,1
2025,TBB16,2,4/06/2025,yes,1,3,1
2025,TBB16,2,4/06/2025,yes,2,2,1
2025,TBB16,2,4/06/2025,yes,2,3,1
2025,TBB16,2,4/06/2025,yes,3,3,1
2025,TBB16,2,4/06/2025,yes,4,2,1
2025,TBB16,2,4/06/2025,yes,5,2,1
2025,TBB16,2,4/06/2025,yes,5,3,1
2025,TBB17,1,9/06/2025,no,1,,0
2025,TBB17,1,9/06/2025,no,2,,0
2025,TBB17,1,9/06/2025,no,3,,0
2025,TBB17,1,9/06/2025,no,4,,0
2025,TBB17,1,9/06/2025,no,5,,0
2025,TBB17,2,15/06/2025,no,1,,0
2025,TBB17,2,15/06/2025,yes,2,3,1
2025,TBB17,2,15/06/2025,no,3,,0
2025,TBB17,2,15/06/2025,no,4,,0
2025,TBB17,2,15/06/2025,yes,5,2,1
2025,TBB18,1,1/06/2025,yes,1,1,1
2025,TBB18,1,1/06/2025,yes,1,3,1
2025,TBB18,1,1/06/2025,yes,2,1,1
2025,TBB18,1,1/06/2025,yes,2,2,2
2025,TBB18,1,1/06/2025,yes,3,2,1
2025,TBB18,1,1/06/2025,yes,4,3,1
2025,TBB18,1,1/06/2025,yes,5,3,1
2025,TBB18,2,14/06/2025,yes,1,2,1
2025,TBB18,2,14/06/2025,yes,1,3,1
2025,TBB18,2,14/06/2025,yes,2,2,1
2025,TBB18,2,14/06/2025,yes,2,3,1
2025,TBB18,2,14/06/2025,no,3,,0
2025,TBB18,2,14/06/2025,yes,4,3,1
2025,TBB18,2,14/06/2025,yes,5,2,1
2025,TBB19,1,6/06/2025,yes,1,1,1
2025,TBB19,1,6/06/2025,yes,1,2,1
2025,TBB19,1,6/06/2025,yes,2,3,2
2025,TBB19,1,6/06/2025,yes,3,2,2
2025,TBB19,1,6/06/2025,yes,3,3,1
2025,TBB19,1,6/06/2025,yes,4,2,1
2025,TBB19,1,6/06/2025,yes,4,3,1
2025,TBB19,1,6/06/2025,yes,5,2,2
2025,TBB19,1,6/06/2025,yes,5,3,1
2025,TBB19,2,14/06/2025,yes,1,1,1
2025,TBB19,2,14/06/2025,yes,2,3,2
2025,TBB19,2,14/06/2025,yes,3,2,1
2025,TBB19,2,14/06/2025,yes,3,3,1
2025,TBB19,2,14/06/2025,yes,4,2,1
2025,TBB19,2,14/06/2025,yes,4,3,1
2025,TBB19,2,14/06/2025,yes,5,2,1
2025,TBB20,1,1/06/2025,yes,1,1,1
2025,TBB20,1,1/06/2025,yes,2,3,1
2025,TBB20,1,1/06/2025,no,3,,0
2025,TBB20,1,1/06/2025,no,4,,0
2025,TBB20,1,1/06/2025,no,5,,0
2025,TBB20,2,12/06/2025,yes,1,3,1
2025,TBB20,2,12/06/2025,yes,2,2,1
2025,TBB20,2,12/06/2025,yes,2,3,1
2025,TBB20,2,12/06/2025,no,3,,0
2025,TBB20,2,12/06/2025,no,4,,0
2025,TBB20,2,12/06/2025,no,5,,0
2025,TBB21,1,31/05/2025,yes,1,2,2
2025,TBB21,1,31/05/2025,no,2,,0
2025,TBB21,1,31/05/2025,no,3,,0
2025,TBB21,1,31/05/2025,no,4,,0
2025,TBB21,1,31/05/2025,yes,5,3,2
2025,TBB21,2,17/06/2025,yes,1,2,1
2025,TBB21,2,17/06/2025,no,2,,0
2025,TBB21,2,17/06/2025,no,3,,0
2025,TBB21,2,17/06/2025,no,4,,0
2025,TBB21,2,17/06/2025,yes,5,1,1
2025,TBB22,1,30/05/2025,yes,1,2,1
2025,TBB22,1,30/05/2025,yes,1,3,1
2025,TBB22,1,30/05/2025,yes,2,1,1
2025,TBB22,1,30/05/2025,yes,2,2,2
2025,TBB22,1,30/05/2025,yes,3,1,2
2025,TBB22,1,30/05/2025,yes,4,2,2
2025,TBB22,1,30/05/2025,yes,4,3,1
2025,TBB22,1,30/05/2025,yes,5,2,2
2025,TBB22,2,10/06/2025,yes,1,2,1
2025,TBB22,2,10/06/2025,yes,1,3,1
2025,TBB22,2,10/06/2025,yes,2,3,2
2025,TBB22,2,10/06/2025,yes,3,1,1
2025,TBB22,2,10/06/2025,yes,3,2,1
2025,TBB22,2,10/06/2025,yes,3,3,1
2025,TBB22,2,10/06/2025,yes,4,2,1
2025,TBB22,2,10/06/2025,yes,4,3,1
2025,TBB22,2,10/06/2025,yes,5,2,1
2025,TBB22,2,10/06/2025,yes,5,3,1
2025,TBB23,1,13/06/2025,yes,1,1,1
2025,TBB23,1,13/06/2025,yes,1,2,1
2025,TBB23,1,13/06/2025,yes,1,3,1
2025,TBB23,1,13/06/2025,yes,2,2,2
2025,TBB23,1,13/06/2025,yes,2,3,1
2025,TBB23,1,13/06/2025,yes,3,2,1
2025,TBB23,1,13/06/2025,yes,3,3,1
2025,TBB23,1,13/06/2025,yes,4,2,1
2025,TBB23,1,13/06/2025,yes,4,3,1
2025,TBB23,1,13/06/2025,yes,5,2,1
2025,TBB23,1,13/06/2025,yes,5,3,2
2025,TBB23,2,14/06/2025,yes,1,1,2
2025,TBB23,2,14/06/2025,yes,1,2,1
2025,TBB23,2,14/06/2025,no,2,,0
2025,TBB23,2,14/06/2025,no,3,,0
2025,TBB23,2,14/06/2025,yes,4,2,1
2025,TBB23,2,14/06/2025,yes,5,1,1
2025,TBB23,2,14/06/2025,yes,5,2,1
2025,TBB24,1,14/06/2025,no,1,,0
2025,TBB24,1,14/06/2025,yes,2,3,1
2025,TBB24,1,14/06/2025,yes,3,2,2
2025,TBB24,1,14/06/2025,yes,3,3,1
2025,TBB24,1,14/06/2025,yes,4,1,1
2025,TBB24,1,14/06/2025,yes,4,2,1
2025,TBB24,1,14/06/2025,yes,4,3,1
2025,TBB24,1,14/06/2025,yes,5,2,1
2025,TBB24,1,14/06/2025,yes,5,3,2
2025,TBB24,2,14/06/2025,yes,1,1,1
2025,TBB24,2,14/06/2025,yes,1,2,2
2025,TBB24,2,14/06/2025,yes,1,3,1
2025,TBB24,2,14/06/2025,yes,2,2,3
2025,TBB24,2,14/06/2025,yes,2,3,1
2025,TBB24,2,14/06/2025,yes,3,1,1
2025,TBB24,2,14/06/2025,yes,3,2,3
2025,TBB24,2,14/06/2025,yes,3,3,1
2025,TBB24,2,14/06/2025,yes,4,1,2
2025,TBB24,2,14/06/2025,yes,4,2,1
2025,TBB24,2,14/06/2025,yes,4,3,2
2025,TBB24,2,14/06/2025,yes,5,1,1
2025,TBB24,2,14/06/2025,yes,5,2,1
2025,TBB24,2,14/06/2025,yes,5,3,1
2025,TBB25,1,24/05/2025,yes,1,1,1
2025,TBB25,1,24/05/2025,yes,1,2,1
2025,TBB25,1,24/05/2025,no,2,,0
2025,TBB25,1,24/05/2025,no,3,,0
2025,TBB25,1,24/05/2025,no,4,,0
2025,TBB25,1,24/05/2025,no,5,,0
2025,TBB25,2,1/06/2025,yes,1,2,1
2025,TBB25,2,1/06/2025,yes,1,3,2
2025,TBB25,2,1/06/2025,yes,2,3,1
2025,TBB25,2,1/06/2025,no,3,,0
2025,TBB25,2,1/06/2025,no,4,,0
2025,TBB25,2,1/06/2025,no,5,,0
2025,TBB26,1,21/05/2025,no,1,,0
2025,TBB26,1,21/05/2025,no,2,,0
2025,TBB26,1,21/05/2025,no,3,,0
2025,TBB26,1,21/05/2025,no,4,,0
2025,TBB26,1,21/05/2025,no,5,,0
2025,TBB26,2,11/06/2025,no,1,,0
2025,TBB26,2,11/06/2025,no,2,,0
2025,TBB26,2,11/06/2025,no,3,,0
2025,TBB26,2,11/06/2025,no,4,,0
2025,TBB26,2,11/06/2025,no,5,,0
2025,TBB27,1,30/05/2025,yes,1,1,1
2025,TBB27,1,30/05/2025,yes,1,2,2
2025,TBB27,1,30/05/2025,yes,1,3,2
2025,TBB27,1,30/05/2025,no,2,,0
2025,TBB27,1,30/05/2025,no,3,,0
2025,TBB27,1,30/05/2025,yes,4,3,1
2025,TBB27,1,30/05/2025,yes,5,1,1
2025,TBB27,1,30/05/2025,yes,5,2,1
2025,TBB27,1,30/05/2025,yes,5,3,1
2025,TBB27,2,5/06/2025,yes,1,1,1
2025,TBB27,2,5/06/2025,yes,1,2,1
2025,TBB27,2,5/06/2025,yes,1,3,4
2025,TBB27,2,5/06/2025,yes,2,3,3
2025,TBB27,2,5/06/2025,yes,3,3,1
2025,TBB27,2,5/06/2025,yes,4,2,1
2025,TBB27,2,5/06/2025,yes,5,1,1
2025,TBB27,2,5/06/2025,yes,5,2,1
2025,TBB27,2,5/06/2025,yes,5,3,2
2025,TBB28,1,20/05/2025,no,1,,0
2025,TBB28,1,20/05/2025,no,2,,0
2025,TBB28,1,20/05/2025,no,3,,0
2025,TBB28,1,20/05/2025,yes,4,3,1
2025,TBB28,1,20/05/2025,no,5,,0
2025,TBB28,2,9/06/2025,no,1,,0
2025,TBB28,2,9/06/2025,no,2,,0
2025,TBB28,2,9/06/2025,no,3,,0
2025,TBB28,2,9/06/2025,no,4,,0
2025,TBB28,2,9/06/2025,no,5,,0
2025,TBB29,1,21/05/2025,no,1,,0
2025,TBB29,1,21/05/2025,no,2,,0
2025,TBB29,1,21/05/2025,no,3,,0
2025,TBB29,1,21/05/2025,no,4,,0
2025,TBB29,1,21/05/2025,yes,5,3,1
2025,TBB29,2,15/06/2025,no,1,,0
2025,TBB29,2,15/06/2025,no,2,,0
2025,TBB29,2,15/06/2025,yes,3,2,1
2025,TBB29,2,15/06/2025,yes,3,3,1
2025,TBB29,2,15/06/2025,no,4,,0
2025,TBB29,2,15/06/2025,no,5,,0
2025,TBB30,1,4/06/2025,yes,1,2,2
2025,TBB30,1,4/06/2025,yes,1,3,1
2025,TBB30,1,4/06/2025,yes,2,2,1
2025,TBB30,1,4/06/2025,yes,2,3,2
2025,TBB30,1,4/06/2025,yes,3,2,1
2025,TBB30,1,4/06/2025,yes,3,3,1
2025,TBB30,1,4/06/2025,yes,4,1,1
2025,TBB30,1,4/06/2025,yes,4,2,1
2025,TBB30,1,4/06/2025,yes,4,3,1
2025,TBB30,1,4/06/2025,no,5,,0
2025,TBB30,2,9/06/2025,yes,1,2,1
2025,TBB30,2,9/06/2025,yes,1,3,2
2025,TBB30,2,9/06/2025,yes,2,3,2
2025,TBB30,2,9/06/2025,no,3,,0
2025,TBB30,2,9/06/2025,yes,4,1,1
2025,TBB30,2,9/06/2025,yes,4,3,1
2025,TBB30,2,9/06/2025,yes,5,3,1
2025,TBB31,1,23/05/2025,no,1,,0
2025,TBB31,1,23/05/2025,no,2,,0
2025,TBB31,1,23/05/2025,no,3,,0
2025,TBB31,1,23/05/2025,no,4,,0
2025,TBB31,1,23/05/2025,no,5,,0
2025,TBB31,2,31/05/2025,no,1,,0
2025,TBB31,2,31/05/2025,no,2,,0
2025,TBB31,2,31/05/2025,no,3,,0
2025,TBB31,2,31/05/2025,no,4,,0
2025,TBB31,2,31/05/2025,no,5,,0
2025,TBB32,1,23/05/2025,no,1,,0
2025,TBB32,1,23/05/2025,no,2,,0
2025,TBB32,1,23/05/2025,yes,3,2,1
2025,TBB32,1,23/05/2025,yes,3,3,1
2025,TBB32,1,23/05/2025,no,4,,0
2025,TBB32,1,23/05/2025,no,5,,0
2025,TBB32,2,31/05/2025,no,1,,0
2025,TBB32,2,31/05/2025,no,2,,0
2025,TBB32,2,31/05/2025,no,3,,0
2025,TBB32,2,31/05/2025,no,4,,0
2025,TBB32,2,31/05/2025,no,5,,0
2025,TBB33,1,24/05/2025,yes,1,1,1
2025,TBB33,1,24/05/2025,yes,1,3,1
2025,TBB33,1,24/05/2025,no,2,,0
2025,TBB33,1,24/05/2025,no,3,,0
2025,TBB33,1,24/05/2025,no,4,,0
2025,TBB33,1,24/05/2025,no,5,,0
2025,TBB33,2,3/06/2025,no,1,,0
2025,TBB33,2,3/06/2025,no,2,,0
2025,TBB33,2,3/06/2025,yes,3,3,1
2025,TBB33,2,3/06/2025,yes,4,3,1
2025,TBB33,2,3/06/2025,yes,5,2,1
2025,TBB34,1,24/05/2025,yes,1,2,1
2025,TBB34,1,24/05/2025,yes,1,3,1
2025,TBB34,1,24/05/2025,yes,2,1,1
2025,TBB34,1,24/05/2025,yes,2,3,2
2025,TBB34,1,24/05/2025,yes,3,1,1
2025,TBB34,1,24/05/2025,yes,3,2,1
2025,TBB34,1,24/05/2025,yes,3,3,1
2025,TBB34,1,24/05/2025,yes,4,3,1
2025,TBB34,1,24/05/2025,yes,5,1,1
2025,TBB34,1,24/05/2025,yes,5,2,1
2025,TBB34,1,24/05/2025,yes,5,3,1
2025,TBB34,2,1/06/2025,yes,1,1,1
2025,TBB34,2,1/06/2025,yes,1,2,1
2025,TBB34,2,1/06/2025,yes,1,3,1
2025,TBB34,2,1/06/2025,yes,2,3,2
2025,TBB34,2,1/06/2025,yes,3,1,1
2025,TBB34,2,1/06/2025,yes,3,2,1
2025,TBB34,2,1/06/2025,yes,3,3,2
2025,TBB34,2,1/06/2025,yes,4,2,1
2025,TBB34,2,1/06/2025,yes,4,3,3
2025,TBB34,2,1/06/2025,yes,5,1,1
2025,TBB34,2,1/06/2025,yes,5,3,1
2025,TBB35,1,2/06/2025,yes,1,2,2
2025,TBB35,1,2/06/2025,yes,2,3,1
2025,TBB35,1,2/06/2025,yes,3,2,2
2025,TBB35,1,2/06/2025,yes,4,1,2
2025,TBB35,1,2/06/2025,no,5,,0
2025,TBB35,2,15/06/2025,no,1,,0
2025,TBB35,2,15/06/2025,yes,2,2,1
2025,TBB35,2,15/06/2025,no,3,,0
2025,TBB35,2,15/06/2025,yes,4,2,1
2025,TBB35,2,15/06/2025,yes,5,1,1
2025,TBB35,2,15/06/2025,yes,5,2,1
2025,TBB36,1,6/06/2025,yes,1,2,1
2025,TBB36,1,6/06/2025,yes,2,2,1
2025,TBB36,1,6/06/2025,yes,3,2,1
2025,TBB36,1,6/06/2025,no,4,,0
2025,TBB36,1,6/06/2025,yes,5,1,1
2025,TBB36,1,6/06/2025,yes,5,2,1
2025,TBB36,1,6/06/2025,yes,5,3,1
2025,TBB36,2,7/06/2025,yes,1,2,1
2025,TBB36,2,7/06/2025,no,2,,0
2025,TBB36,2,7/06/2025,yes,3,2,1
2025,TBB36,2,7/06/2025,yes,4,2,1
2025,TBB36,2,7/06/2025,yes,5,2,2
2025,TBB37,1,23/05/2025,yes,1,1,3
2025,TBB37,1,23/05/2025,yes,1,2,1
2025,TBB37,1,23/05/2025,yes,1,3,1
2025,TBB37,1,23/05/2025,yes,2,2,2
2025,TBB37,1,23/05/2025,yes,2,3,1
2025,TBB37,1,23/05/2025,yes,3,3,2
2025,TBB37,1,23/05/2025,yes,4,1,1
2025,TBB37,1,23/05/2025,yes,4,3,3
2025,TBB37,1,23/05/2025,yes,5,2,2
2025,TBB37,1,23/05/2025,yes,5,3,2
2025,TBB37,2,28/05/2025,yes,1,1,1
2025,TBB37,2,28/05/2025,yes,1,2,1
2025,TBB37,2,28/05/2025,yes,1,3,3
2025,TBB37,2,28/05/2025,yes,2,2,1
2025,TBB37,2,28/05/2025,yes,2,3,2
2025,TBB37,2,28/05/2025,yes,3,3,3
2025,TBB37,2,28/05/2025,yes,4,1,1
2025,TBB37,2,28/05/2025,yes,4,3,2
2025,TBB37,2,28/05/2025,yes,5,2,1
2025,TBB37,2,28/05/2025,yes,5,3,3
2025,TBB38,1,1/06/2025,no,1,,0
2025,TBB38,1,1/06/2025,yes,2,3,1
2025,TBB38,1,1/06/2025,no,3,,0
2025,TBB38,1,1/06/2025,no,4,,0
2025,TBB38,1,1/06/2025,no,5,,0
2025,TBB38,2,12/06/2025,no,1,,0
2025,TBB38,2,12/06/2025,no,2,,0
2025,TBB38,2,12/06/2025,yes,3,3,1
2025,TBB38,2,12/06/2025,yes,4,3,1
2025,TBB38,2,12/06/2025,no,5,,0
2025,TBB39,1,22/05/2025,no,1,,0
2025,TBB39,1,22/05/2025,no,2,,0
2025,TBB39,1,22/05/2025,no,3,,0
2025,TBB39,1,22/05/2025,no,4,,0
2025,TBB39,1,22/05/2025,no,5,,0
2025,TBB39,2,25/05/2025,no,1,,0
2025,TBB39,2,25/05/2025,no,2,,0
2025,TBB39,2,25/05/2025,no,3,,0
2025,TBB39,2,25/05/2025,no,4,,0
2025,TBB39,2,25/05/2025,no,5,,0
2025,TBB40,1,23/05/2025,no,1,,0
2025,TBB40,1,23/05/2025,yes,2,3,1
