"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"phia[14]",0.425622859631401,0.0562525914351004,0.329155571118195,0.390396174485027,0.419132413453098,0.453198720818099,0.558615146799871,1.00051767035584,14747,0,1,"phia[14]"
"phia[15]",0.427700114122876,0.0568579053683133,0.333110935062811,0.391753607542925,0.420670298735802,0.455764683714569,0.563052232314704,0.999979933220786,40000,0,1,"phia[15]"
"phia[16]",0.40210381623743,0.052086852423383,0.293552753496273,0.372285084489405,0.402949030150966,0.432290185612502,0.508605127164387,1.00014292894936,14121,0,1,"phia[16]"
"phia[17]",0.381182703042062,0.0570772420166002,0.246470971826151,0.350910951305526,0.388174711038407,0.418339584178383,0.478018409838155,1.00014877725272,15045,0,1,"phia[17]"
"phia[18]",0.39992495152399,0.0544380627819273,0.285787731338818,0.369122531892562,0.401476016148505,0.431061820852676,0.510937335044552,1.00007156909929,26958,0,1,"phia[18]"
"phia[19]",0.392125075870818,0.0563728853595597,0.26477423684099,0.362478370184252,0.396368710410503,0.425792974606839,0.496356014171549,1.00023550930868,9454,0,1,"phia[19]"
"phia[20]",0.400353262550828,0.0572612769557023,0.276079697559089,0.369775393807405,0.402066402851482,0.432317008498413,0.5158529398724,1.00019392097701,40000,0,1,"phia[20]"
"phia[21]",0.412677477218058,0.058493001333481,0.298349015680693,0.379746860684612,0.41005762563925,0.442530742578067,0.543178973719098,1.00012715225953,26895,0,1,"phia[21]"
"phia[22]",0.410686635220155,0.0590483323578706,0.293576835095077,0.377704865718585,0.408993201749142,0.441167238121668,0.541411214668912,1.00014453718266,40000,0,1,"phia[22]"
"phia[23]",0.410645564736755,0.0592504588385123,0.292799240038567,0.37808983479086,0.408686885074624,0.440617293035607,0.540129078888449,1.00018693739756,16294,0,1,"phia[23]"
"phia[24]",0.410836196294385,0.0588202543010002,0.295518509894421,0.377964279608204,0.409122750980826,0.440707144133672,0.540149302878469,1.00028512215923,40000,0,1,"phia[24]"
"phia[25]",0.410589133603769,0.0588173679385458,0.294744712714322,0.377986498560768,0.40846581094956,0.440558523708217,0.540532314190629,1.00026044567945,38654,0,1,"phia[25]"
"phia[26]",0.410806695675904,0.0593561170784993,0.293035424127171,0.377723832421633,0.408789927865041,0.441097172278609,0.540963633363636,1.00001809339833,40000,0,1,"phia[26]"
"phia[27]",0.410731296275379,0.0591986532584618,0.294379522797973,0.377534221545157,0.408713344060442,0.441165758257408,0.541191511559645,1.00005984141151,40000,0,1,"phia[27]"
"phia[28]",0.410248199992187,0.0590047092876028,0.291874328029892,0.377764692914778,0.408284259727436,0.440155261699654,0.539935123205088,1.00009898083365,21957,0,1,"phia[28]"
"phia[29]",0.410796265420894,0.0590590872874995,0.293551088526675,0.378050995381281,0.409146866726953,0.441026095394765,0.5416713861978,1.00011091174892,39834,0,1,"phia[29]"
"phia[30]",0.410717326703745,0.0585988060236456,0.29421633976341,0.378068286381261,0.409199844111312,0.440908586206971,0.538959247476677,1.00011856196462,17980,0,1,"phia[30]"
"phia[31]",0.411012684606905,0.0591727070061458,0.291861079419287,0.378650826435569,0.409202241471401,0.441275328228615,0.54160910716812,1.00024602771033,40000,0,1,"phia[31]"
"phia[32]",0.410812166481001,0.0590437799991249,0.29403075667104,0.377827839139236,0.408353498462291,0.440889684310206,0.54335785633585,1.0000222313248,40000,0,1,"phia[32]"
"phia[33]",0.410532306536363,0.0589080857388812,0.29295175431165,0.377790265659523,0.408670118300035,0.440847147927861,0.539091137207613,1.00020868800467,14197,0,1,"phia[33]"
"phia[34]",0.410128411229713,0.0587547679915433,0.29172074527886,0.377769474147067,0.408368774678593,0.440079554608175,0.539405670580185,1.00009267675096,40000,0,1,"phia[34]"
"phia[35]",0.410867695117186,0.0589263587829211,0.296285233809116,0.378179864572157,0.408660290684553,0.44089686045934,0.541875094197993,1.00001571417582,40000,0,1,"phia[35]"
"phia[36]",0.41071320169817,0.0592722807714678,0.293577647133706,0.378003690181967,0.408323839475613,0.440841368615632,0.541929339173815,1.00001936615946,40000,0,1,"phia[36]"
"phia[37]",0.410635253123604,0.05922984444464,0.292905146448276,0.377855683497195,0.408883676100689,0.440823318427694,0.541303812572247,1.00013332607385,40000,0,1,"phia[37]"
"phia[38]",0.410364496792614,0.0582220226777112,0.294798991955725,0.377932260279697,0.408741350495752,0.440423013265321,0.538743349007354,1.00002009381092,40000,0,1,"phia[38]"
"phia[39]",0.410422465643537,0.0591259467952849,0.293646462045275,0.377310802435052,0.408627407731141,0.440484379705057,0.540983547087685,1.00005378602892,40000,0,1,"phia[39]"
"phia[40]",0.410261360819119,0.0586452329035741,0.294990413483293,0.377470940627961,0.408301644419434,0.440555315407666,0.537205393078911,1.00000936348832,40000,0,1,"phia[40]"
"phia[41]",0.410874660755584,0.0585589640291054,0.294147727223894,0.378380950296678,0.408933065305277,0.441004270492426,0.540789110195563,1.00018403601995,40000,0,1,"phia[41]"
"phia[42]",0.410867434394479,0.0591003719182756,0.294481976445903,0.378231690455644,0.408913599632356,0.440830083545349,0.542225568903426,1.00009102184933,40000,0,1,"phia[42]"
"phia[43]",0.41056115183234,0.0589373509802098,0.292331376378798,0.378083957822299,0.409041525195179,0.440689510543641,0.540250453648697,1.00012244615236,40000,0,1,"phia[43]"
"phia[44]",0.410780786666385,0.0589277098163432,0.293298478553009,0.378008004497403,0.408878805472701,0.440720726294398,0.541149380089605,1.00017655131334,15561,0,1,"phia[44]"
"phia[45]",0.410719418340598,0.0588685335052,0.293480754970964,0.378033605398568,0.408800471331896,0.441076094338992,0.539491777585948,1.00010047107325,40000,0,1,"phia[45]"
"phia[46]",0.410413038588089,0.0587947423439375,0.293563483870679,0.377850609691655,0.40877201801473,0.440740485839292,0.538253818645981,1.00007159392651,40000,0,1,"phia[46]"
"phia[47]",0.410050747926553,0.0590532522893919,0.292237024473296,0.377603859955069,0.408383773723857,0.440301269656896,0.539480897682015,1.00008064628638,32599,0,1,"phia[47]"
"phia[48]",0.410436101536772,0.0590994115494154,0.294435960491502,0.377734480412968,0.408346272502453,0.440556025523125,0.541514067065707,1.00004692985518,32791,0,1,"phia[48]"
"phia[49]",0.410764376925042,0.0592553555681323,0.293583148721911,0.378025476359122,0.408945479078592,0.440789220748356,0.539584862308228,1.00015213752928,20635,0,1,"phia[49]"
"phia[50]",0.410497923175191,0.0591930527485369,0.29332631616524,0.377651087764629,0.408355268174212,0.44036944245896,0.541495236856636,1.00012413727595,22648,0,1,"phia[50]"
"phia[51]",0.410530677174829,0.0587940431001431,0.293599066504915,0.377803716095734,0.408840224763866,0.440829945581402,0.538337554165633,1.00016062368655,18633,0,1,"phia[51]"
"phia[52]",0.41108962417796,0.0593990211494364,0.295987246686505,0.378044838011534,0.408928722556672,0.440937227358949,0.542697588954272,1.00002834383464,40000,0,1,"phia[52]"
"fec1[1]",3.09245799596246,0.566490140892773,1.93706104985473,2.79627880247956,3.09451548358136,3.36525861482197,4.31535969202219,1.00015883378273,19966,0,1,"fec1[1]"
"fec1[2]",3.31049219930934,0.642762669178408,2.23392141430089,2.96039963378947,3.21468124081265,3.5639801281181,4.8864240100811,1.00093602029379,7730,0,1,"fec1[2]"
"fec1[3]",3.34513563028053,0.642053762182556,2.29172987694399,2.98372676376917,3.23941950552103,3.60337046858612,4.93041047912477,1.00040769855074,22151,0,1,"fec1[3]"
"fec1[4]",3.29265392073202,0.642005733399091,2.18870048052784,2.94729976434349,3.20826604080563,3.54960823221895,4.86811206574315,1.00010144554751,26077,0,1,"fec1[4]"
"fec1[5]",3.24795912894579,0.628884222786998,2.1153527546003,2.91750501162399,3.1821651685205,3.50436121634425,4.78358446289872,1.00017047468946,23333,0,1,"fec1[5]"
"fec1[6]",3.27251695214075,0.636675608798196,2.17827821234982,2.93278994466919,3.191363943769,3.515149210821,4.83758543176209,1.00031868105665,20195,0,1,"fec1[6]"
"fec1[7]",3.23563997415336,0.642501772177123,2.0917100520714,2.90091931850363,3.17130951327751,3.48868826253791,4.75452726213416,1.00064191633185,17778,0,1,"fec1[7]"
"fec1[8]",3.23240043429837,0.653487703839286,2.12170076645377,2.8910397116137,3.16008618429934,3.4689332749934,4.85467555829807,1.00127234320162,6096,0,1,"fec1[8]"
"fec1[9]",2.82428777493516,0.605608091518953,1.4612688273671,2.48608161378018,2.9201105578465,3.19399689966988,3.88285291244473,1.00068923093304,4316,0,1,"fec1[9]"
"fec1[10]",2.82591832704416,0.61601439203789,1.44112963370511,2.48782785383208,2.92117360721114,3.19701437547095,3.90853526629948,1.00043123175679,23487,0,1,"fec1[10]"
"fec1[11]",3.08952610296317,0.658207335607849,1.83914518348858,2.75660570927843,3.07713190812236,3.35880079805402,4.59715888441564,1.00043474870279,9117,0,1,"fec1[11]"
