"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"N[22,3]",55.1713333333333,8.155906928611,40,49,55,60,73,1.00271888585201,688,0,1,"N[22,3]"
"N[23,3]",33.9936666666667,5.00519502263669,25,30,34,37,45,1.0016389911059,1933,0,1,"N[23,3]"
"N[24,3]",52.4893333333333,7.49354860168204,39,47,52,57,68,1.00292494216953,920,0,1,"N[24,3]"
"N[25,3]",49.4066666666667,6.25233178687333,39,45,49,53,63,1.00060934069182,2035,0,1,"N[25,3]"
"N[26,3]",37.1066666666667,2.94530935069295,33,35,37,39,44,0.999910140424285,3000,0,1,"N[26,3]"
"N[27,3]",16.3646666666667,4.0653651685353,9,14,16,19,25,1.00092864511875,1845,0,1,"N[27,3]"
"N[28,3]",32.063,5.66636864118981,22,28,32,36,44,0.999554252017805,3000,0,1,"N[28,3]"
"N[29,3]",61.541,7.57756285487666,48,56,61,66,78,1.00139823422613,1070,0,1,"N[29,3]"
"N[30,3]",24.0906666666667,5.09984794269088,15,20,24,27,35,1.00094262195829,1431,0,1,"N[30,3]"
"N[31,3]",6.976,2.35299869690201,3,5,7,8,12,1.00066274480361,3000,0,1,"N[31,3]"
"N[32,3]",21.014,3.53392608079383,15,18,21,23,29,1.00505715508444,406,0,1,"N[32,3]"
"N[33,3]",21.4303333333333,3.62135121426997,15,19,21,24,29,1.00139920492696,1819,0,1,"N[33,3]"
"N[34,3]",62.096,8.61615904752484,46,56,62,68,79,1.00015978117865,3000,0,1,"N[34,3]"
"N[35,3]",40.662,6.56400167880436,29,36,40,45,54,1.00144957057046,1251,0,1,"N[35,3]"
"N[36,3]",16.1336666666667,2.40341257789046,12,14,16,18,22,1.0007750214861,1666,0,1,"N[36,3]"
"N[37,3]",45.65,7.81702428183988,32,40,45,51,62,1.00361514697722,504,0,1,"N[37,3]"
"N[38,3]",36.041,5.60432468293168,26,32,36,40,48,1.00118028081586,1578,0,1,"N[38,3]"
"N[39,3]",22.5446666666667,4.91847557917049,13,19,22,26,33,1.00120560474815,1291,0,1,"N[39,3]"
"N[40,3]",65.4993333333333,8.70723481948332,49,59,65,71,84,1.00001562246052,3000,0,1,"N[40,3]"
"N[41,3]",20.56,4.19113212980811,13,18,20,23,29,1.00170738814992,984,0,1,"N[41,3]"
"N[42,3]",13.1003333333333,3.47634312787683,7,11,13,15,21,0.999844994957288,3000,0,1,"N[42,3]"
